"","PlayerID","X21","X20","X19","X18","X17","X16","X15","X14","X13","X12","X11","X10","X09","X08","X07","X06","X05","X04","X03","X02","X01","X00","X99","X98"
"1",19968,708.166666666667,NA,2092.2636,156000,155000,111600.8,39867.763456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",18570,NA,NA,NA,156000,155000,111600.8,40189.985456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",15718,NA,NA,2630.6196,156000,134000,111600.8,23691.853064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",18568,NA,NA,6448.36152,156000,155000,21364.6,21280.553603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",15724,NA,494.2,3746.51424,156000,155000,21364.6,17110.665739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",17549,NA,NA,818.744,90000,110817.71751736,58700,4489.6897064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1014,NA,NA,NA,33000,63500,116441,26370.6253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",15602,NA,NA,NA,90000,55000,60900,32898.5695132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",16241,NA,NA,487.11,90000,55000,60900,22783.76152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",21221,NA,NA,NA,38000,28500,111600.8,33003.663456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",23618,NA,NA,NA,33000,63500,93188,10759.418403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
